"round","inst_code","inst_name","inst_order","panel","uoa","uoa_name","profile","fte","fte_pct","four.and.three","four","three","two","one","unclassified","gpa","power","RG"
2014,10007856,"Aberystwyth University",7060,"B",7,"Earth Systems and Environmental Sciences","Outputs",4,NA,85.7,17.3,68.4,14.3,0,0,3.03,12.12,0
2014,10007856,"Aberystwyth University",7060,"B",7,"Earth Systems and Environmental Sciences","Impact",4,NA,90,40,50,10,0,0,3.3,13.2,0
2014,10007856,"Aberystwyth University",7060,"B",7,"Earth Systems and Environmental Sciences","Environment",4,NA,100,15,85,0,0,0,3.15,12.6,0
2014,10007856,"Aberystwyth University",7060,"B",7,"Earth Systems and Environmental Sciences","Overall",4,NA,89,21,68,11,0,0,3.1,12.4,0
2014,10007856,"Aberystwyth University",7060,"B",9,"Physics","Outputs",12.1,NA,57.4,2.1,55.3,40.5,0,2.1,2.553,30.8913,0
2014,10007856,"Aberystwyth University",7060,"B",9,"Physics","Impact",12.1,NA,30,0,30,50,20,0,2.1,25.41,0
2014,10007856,"Aberystwyth University",7060,"B",9,"Physics","Environment",12.1,NA,25,0,25,75,0,0,2.25,27.225,0
2014,10007856,"Aberystwyth University",7060,"B",9,"Physics","Overall",12.1,NA,47,1,46,48,4,1,2.42,29.282,0
2014,10007856,"Aberystwyth University",7060,"B",10,"Mathematical Sciences","Outputs",10.75,NA,60.6,12.1,48.5,39.4,0,0,2.727,29.31525,0
2014,10007856,"Aberystwyth University",7060,"B",10,"Mathematical Sciences","Impact",10.75,NA,10,0,10,90,0,0,2.1,22.575,0
2014,10007856,"Aberystwyth University",7060,"B",10,"Mathematical Sciences","Environment",10.75,NA,50,0,50,50,0,0,2.5,26.875,0
2014,10007856,"Aberystwyth University",7060,"B",10,"Mathematical Sciences","Overall",10.75,NA,49,8,41,51,0,0,2.57,27.6275,0
2014,10007856,"Aberystwyth University",7060,"B",11,"Computer Science and Informatics","Outputs",24.8,NA,74.7,25.3,49.4,22.9,2.4,0,2.976,73.8048,0
2014,10007856,"Aberystwyth University",7060,"B",11,"Computer Science and Informatics","Impact",24.8,NA,100,23.3,76.7,0,0,0,3.233,80.1784,0
2014,10007856,"Aberystwyth University",7060,"B",11,"Computer Science and Informatics","Environment",24.8,NA,35,0,35,65,0,0,2.35,58.28,0
2014,10007856,"Aberystwyth University",7060,"B",11,"Computer Science and Informatics","Overall",24.8,NA,74,21,53,24,2,0,2.93,72.664,0
2014,10007856,"Aberystwyth University",7060,"C",17,"Geography, Environmental Studies and Archaeology","Outputs",38.93,NA,66.1,18.9,47.2,31.5,1.6,0.8,2.818,109.70474,0
2014,10007856,"Aberystwyth University",7060,"C",17,"Geography, Environmental Studies and Archaeology","Impact",38.93,NA,100,42,58,0,0,0,3.42,133.1406,0
2014,10007856,"Aberystwyth University",7060,"C",17,"Geography, Environmental Studies and Archaeology","Environment",38.93,NA,100,50,50,0,0,0,3.5,136.255,0
2014,10007856,"Aberystwyth University",7060,"C",17,"Geography, Environmental Studies and Archaeology","Overall",38.93,NA,78,28,50,20,1,1,3.03,117.9579,0
2014,10007856,"Aberystwyth University",7060,"C",19,"Business and Management Studies","Outputs",16.6,NA,42.3,7.7,34.6,51.9,5.8,0,2.442,40.5372,0
2014,10007856,"Aberystwyth University",7060,"C",19,"Business and Management Studies","Impact",16.6,NA,73.3,26.7,46.6,13.4,13.3,0,2.867,47.5922,0
2014,10007856,"Aberystwyth University",7060,"C",19,"Business and Management Studies","Environment",16.6,NA,37.5,0,37.5,62.5,0,0,2.375,39.425,0
2014,10007856,"Aberystwyth University",7060,"C",19,"Business and Management Studies","Overall",16.6,NA,48,10,38,46,6,0,2.52,41.832,0
2014,10007856,"Aberystwyth University",7060,"C",20,"Law","Outputs",16.5,NA,47.4,1.8,45.6,49.1,3.5,0,2.457,40.5405,0
2014,10007856,"Aberystwyth University",7060,"C",20,"Law","Impact",16.5,NA,76.7,26.7,50,23.3,0,0,3.034,50.061,0
2014,10007856,"Aberystwyth University",7060,"C",20,"Law","Environment",16.5,NA,62.5,0,62.5,37.5,0,0,2.625,43.3125,0
2014,10007856,"Aberystwyth University",7060,"C",20,"Law","Overall",16.5,NA,56,7,49,42,2,0,2.61,43.065,0
2014,10007856,"Aberystwyth University",7060,"C",21,"Politics and International Studies","Outputs",27.2,NA,69.1,35.1,34,27.8,3.1,0,3.011,81.8992,0
2014,10007856,"Aberystwyth University",7060,"C",21,"Politics and International Studies","Impact",27.2,NA,80,40,40,20,0,0,3.2,87.04,0
2014,10007856,"Aberystwyth University",7060,"C",21,"Politics and International Studies","Environment",27.2,NA,100,87.5,12.5,0,0,0,3.875,105.4,0
2014,10007856,"Aberystwyth University",7060,"C",21,"Politics and International Studies","Overall",27.2,NA,76,44,32,22,2,0,3.18,86.496,0
2014,10007856,"Aberystwyth University",7060,"C",26,"Sport and Exercise Sciences, Leisure and Tourism","Outputs",10.2,NA,50,12.5,37.5,46.9,3.1,0,2.594,26.4588,0
2014,10007856,"Aberystwyth University",7060,"C",26,"Sport and Exercise Sciences, Leisure and Tourism","Impact",10.2,NA,90,0,90,10,0,0,2.9,29.58,0
2014,10007856,"Aberystwyth University",7060,"C",26,"Sport and Exercise Sciences, Leisure and Tourism","Environment",10.2,NA,62.5,0,62.5,37.5,0,0,2.625,26.775,0
2014,10007856,"Aberystwyth University",7060,"C",26,"Sport and Exercise Sciences, Leisure and Tourism","Overall",10.2,NA,60,8,52,38,2,0,2.66,27.132,0
2014,10007856,"Aberystwyth University",7060,"D",28,"Modern Languages and Linguistics","Outputs",7,NA,40.7,7.4,33.3,26,29.6,3.7,2.111,14.777,0
2014,10007856,"Aberystwyth University",7060,"D",28,"Modern Languages and Linguistics","Impact",7,NA,60,0,60,40,0,0,2.6,18.2,0
2014,10007856,"Aberystwyth University",7060,"D",28,"Modern Languages and Linguistics","Environment",7,NA,60,0,60,20,20,0,2.4,16.8,0
2014,10007856,"Aberystwyth University",7060,"D",28,"Modern Languages and Linguistics","Overall",7,NA,47,5,42,28,23,2,2.25,15.75,0
2014,10007856,"Aberystwyth University",7060,"D",28,"Modern Languages and Linguistics","Outputs",12,NA,54.5,25,29.5,38.7,4.5,2.3,2.704,32.448,0
2014,10007856,"Aberystwyth University",7060,"D",28,"Modern Languages and Linguistics","Impact",12,NA,50,0,50,10,40,0,2.1,25.2,0
2014,10007856,"Aberystwyth University",7060,"D",28,"Modern Languages and Linguistics","Environment",12,NA,50,10,40,40,10,0,2.5,30,0
2014,10007856,"Aberystwyth University",7060,"D",28,"Modern Languages and Linguistics","Overall",12,NA,53,18,35,33,13,1,2.56,30.72,0
2014,10007856,"Aberystwyth University",7060,"D",29,"English Language and Literature","Outputs",13.6,NA,67.4,23.9,43.5,28.3,2.1,2.2,2.848,38.7328,0
2014,10007856,"Aberystwyth University",7060,"D",29,"English Language and Literature","Impact",13.6,NA,80,0,80,20,0,0,2.8,38.08,0
2014,10007856,"Aberystwyth University",7060,"D",29,"English Language and Literature","Environment",13.6,NA,80,20,60,20,0,0,3,40.8,0
2014,10007856,"Aberystwyth University",7060,"D",29,"English Language and Literature","Overall",13.6,NA,72,19,53,25,2,1,2.87,39.032,0
2014,10007856,"Aberystwyth University",7060,"D",30,"History","Outputs",14.8,NA,61.1,5.6,55.5,37,0,1.9,2.629,38.9092,0
2014,10007856,"Aberystwyth University",7060,"D",30,"History","Impact",14.8,NA,50,0,50,50,0,0,2.5,37,0
2014,10007856,"Aberystwyth University",7060,"D",30,"History","Environment",14.8,NA,90,30,60,10,0,0,3.2,47.36,0
2014,10007856,"Aberystwyth University",7060,"D",30,"History","Overall",14.8,NA,63,8,55,36,0,1,2.69,39.812,0
2014,10007856,"Aberystwyth University",7060,"D",34,"Art and Design: History, Practice and Theory","Outputs",4,NA,56.3,12.5,43.8,18.7,25,0,2.438,9.752,0
2014,10007856,"Aberystwyth University",7060,"D",34,"Art and Design: History, Practice and Theory","Impact",4,NA,100,20,80,0,0,0,3.2,12.8,0
2014,10007856,"Aberystwyth University",7060,"D",34,"Art and Design: History, Practice and Theory","Environment",4,NA,80,10,70,20,0,0,2.9,11.6,0
2014,10007856,"Aberystwyth University",7060,"D",34,"Art and Design: History, Practice and Theory","Overall",4,NA,69,14,55,15,16,0,2.67,10.68,0
2014,10007856,"Aberystwyth University",7060,"D",35,"Music, Drama, Dance and Performing Arts","Outputs",28.1,NA,50,20,30,40,10,0,2.6,73.06,0
2014,10007856,"Aberystwyth University",7060,"D",35,"Music, Drama, Dance and Performing Arts","Impact",28.1,NA,80,40,40,20,0,0,3.2,89.92,0
2014,10007856,"Aberystwyth University",7060,"D",35,"Music, Drama, Dance and Performing Arts","Environment",28.1,NA,100,10,90,0,0,0,3.1,87.11,0
2014,10007856,"Aberystwyth University",7060,"D",35,"Music, Drama, Dance and Performing Arts","Overall",28.1,NA,64,23,41,30,6,0,2.81,78.961,0
2014,10007856,"Aberystwyth University",7060,"D",36,"Communication, Cultural and Media Studies, Library and Information Management","Outputs",6,NA,42.9,9.5,33.4,42.8,14.3,0,2.381,14.286,0
2014,10007856,"Aberystwyth University",7060,"D",36,"Communication, Cultural and Media Studies, Library and Information Management","Impact",6,NA,0,0,0,60,40,0,1.6,9.6,0
2014,10007856,"Aberystwyth University",7060,"D",36,"Communication, Cultural and Media Studies, Library and Information Management","Environment",6,NA,40,0,40,30,30,0,2.1,12.6,0
2014,10007856,"Aberystwyth University",7060,"D",36,"Communication, Cultural and Media Studies, Library and Information Management","Overall",6,NA,34,6,28,44,22,0,2.18,13.08,0
2014,10007857,"Bangor University",7070,"A",3,"Allied Health Professions, Dentistry, Nursing and Pharmacy","Outputs",12,NA,91.7,39.6,52.1,6.2,2.1,0,3.292,39.504,0
2014,10007857,"Bangor University",7070,"A",3,"Allied Health Professions, Dentistry, Nursing and Pharmacy","Impact",12,NA,100,20,80,0,0,0,3.2,38.4,0
2014,10007857,"Bangor University",7070,"A",3,"Allied Health Professions, Dentistry, Nursing and Pharmacy","Environment",12,NA,100,37.5,62.5,0,0,0,3.375,40.5,0
2014,10007857,"Bangor University",7070,"A",3,"Allied Health Professions, Dentistry, Nursing and Pharmacy","Overall",12,NA,95,35,60,4,1,0,3.29,39.48,0
2014,10007857,"Bangor University",7070,"A",4,"Psychology, Psychiatry and Neuroscience","Outputs",21.6,NA,82.6,33.3,49.3,16,1.4,0,3.145,67.932,0
2014,10007857,"Bangor University",7070,"A",4,"Psychology, Psychiatry and Neuroscience","Impact",21.6,NA,100,73.3,26.7,0,0,0,3.733,80.6328,0
2014,10007857,"Bangor University",7070,"A",4,"Psychology, Psychiatry and Neuroscience","Environment",21.6,NA,100,25,75,0,0,0,3.25,70.2,0
2014,10007857,"Bangor University",7070,"A",4,"Psychology, Psychiatry and Neuroscience","Overall",21.6,NA,89,40,49,10,1,0,3.28,70.848,0
2014,10007857,"Bangor University",7070,"A",6,"Agriculture, Veterinary and Food Science","Outputs",18.2,NA,66.8,14.1,52.7,28.5,1.2,3.5,2.727,49.6314,0
2014,10007857,"Bangor University",7070,"A",6,"Agriculture, Veterinary and Food Science","Impact",18.2,NA,96,76,20,4,0,0,3.72,67.704,0
2014,10007857,"Bangor University",7070,"A",6,"Agriculture, Veterinary and Food Science","Environment",18.2,NA,100,50,50,0,0,0,3.5,63.7,0
2014,10007857,"Bangor University",7070,"A",6,"Agriculture, Veterinary and Food Science","Overall",18.2,NA,78,32,46,19,1,2,3.05,55.51,0
2014,10007857,"Bangor University",7070,"B",7,"Earth Systems and Environmental Sciences","Outputs",35.35,NA,85.7,17.3,68.4,14.3,0,0,3.03,107.1105,0
2014,10007857,"Bangor University",7070,"B",7,"Earth Systems and Environmental Sciences","Impact",35.35,NA,90,40,50,10,0,0,3.3,116.655,0
2014,10007857,"Bangor University",7070,"B",7,"Earth Systems and Environmental Sciences","Environment",35.35,NA,100,15,85,0,0,0,3.15,111.3525,0
2014,10007857,"Bangor University",7070,"B",7,"Earth Systems and Environmental Sciences","Overall",35.35,NA,89,21,68,11,0,0,3.1,109.585,0
2014,10007857,"Bangor University",7070,"B",8,"Chemistry","Outputs",9.4,NA,67.5,5,62.5,32.5,0,0,2.725,25.615,0
2014,10007857,"Bangor University",7070,"B",8,"Chemistry","Impact",9.4,NA,70,0,70,30,0,0,2.7,25.38,0
2014,10007857,"Bangor University",7070,"B",8,"Chemistry","Environment",9.4,NA,60,0,60,40,0,0,2.6,24.44,0
2014,10007857,"Bangor University",7070,"B",8,"Chemistry","Overall",9.4,NA,67,3,64,33,0,0,2.7,25.38,0
2014,10007857,"Bangor University",7070,"B",11,"Computer Science and Informatics","Outputs",10,NA,61.3,12.9,48.4,32.2,6.5,0,2.677,26.77,0
2014,10007857,"Bangor University",7070,"B",11,"Computer Science and Informatics","Impact",10,NA,0,0,0,40,60,0,1.4,14,0
2014,10007857,"Bangor University",7070,"B",11,"Computer Science and Informatics","Environment",10,NA,15,0,15,60,25,0,1.9,19,0
2014,10007857,"Bangor University",7070,"B",11,"Computer Science and Informatics","Overall",10,NA,42,8,34,38,20,0,2.3,23,0
2014,10007857,"Bangor University",7070,"B",13,"Electrical and Electronic Engineering, Metallurgy and Materials","Outputs",12.6,NA,92.5,35,57.5,5,2.5,0,3.25,40.95,0
2014,10007857,"Bangor University",7070,"B",13,"Electrical and Electronic Engineering, Metallurgy and Materials","Impact",12.6,NA,20,0,20,80,0,0,2.2,27.72,0
2014,10007857,"Bangor University",7070,"B",13,"Electrical and Electronic Engineering, Metallurgy and Materials","Environment",12.6,NA,25,0,25,75,0,0,2.25,28.35,0
2014,10007857,"Bangor University",7070,"B",13,"Electrical and Electronic Engineering, Metallurgy and Materials","Overall",12.6,NA,68,23,45,30,2,0,2.89,36.414,0
2014,10007857,"Bangor University",7070,"C",19,"Business and Management Studies","Outputs",28.75,NA,65.7,19,46.7,29.5,4.8,0,2.799,80.47125,0
2014,10007857,"Bangor University",7070,"C",19,"Business and Management Studies","Impact",28.75,NA,80,10,70,20,0,0,2.9,83.375,0
2014,10007857,"Bangor University",7070,"C",19,"Business and Management Studies","Environment",28.75,NA,62.5,12.5,50,37.5,0,0,2.75,79.0625,0
2014,10007857,"Bangor University",7070,"C",19,"Business and Management Studies","Overall",28.75,NA,68,16,52,29,3,0,2.81,80.7875,0
2014,10007857,"Bangor University",7070,"C",20,"Law","Outputs",9,NA,32,12,20,40,16,12,2.04,18.36,0
2014,10007857,"Bangor University",7070,"C",20,"Law","Impact",9,NA,100,0,100,0,0,0,3,27,0
2014,10007857,"Bangor University",7070,"C",20,"Law","Environment",9,NA,75,0,75,25,0,0,2.75,24.75,0
2014,10007857,"Bangor University",7070,"C",20,"Law","Overall",9,NA,52,8,44,30,10,8,2.34,21.06,0
2014,10007857,"Bangor University",7070,"C",26,"Sport and Exercise Sciences, Leisure and Tourism","Outputs",11,NA,79.8,23.8,56,19,0,1.2,3.012,33.132,0
2014,10007857,"Bangor University",7070,"C",26,"Sport and Exercise Sciences, Leisure and Tourism","Impact",11,NA,100,66.7,33.3,0,0,0,3.667,40.337,0
2014,10007857,"Bangor University",7070,"C",26,"Sport and Exercise Sciences, Leisure and Tourism","Environment",11,NA,100,75,25,0,0,0,3.75,41.25,0
2014,10007857,"Bangor University",7070,"C",26,"Sport and Exercise Sciences, Leisure and Tourism","Overall",11,NA,87,40,47,12,0,1,3.25,35.75,0
2014,10007857,"Bangor University",7070,"D",28,"Modern Languages and Linguistics","Outputs",24.8,NA,64.9,25.7,39.2,29.7,5.4,0,2.852,70.7296,0
2014,10007857,"Bangor University",7070,"D",28,"Modern Languages and Linguistics","Impact",24.8,NA,100,90,10,0,0,0,3.9,96.72,0
2014,10007857,"Bangor University",7070,"D",28,"Modern Languages and Linguistics","Environment",24.8,NA,90,40,50,10,0,0,3.3,81.84,0
2014,10007857,"Bangor University",7070,"D",28,"Modern Languages and Linguistics","Overall",24.8,NA,76,41,35,20,4,0,3.13,77.624,0
2014,10007857,"Bangor University",7070,"D",29,"English Language and Literature","Outputs",13.6,NA,66.7,35.6,31.1,31.1,2.2,0,3.001,40.8136,0
2014,10007857,"Bangor University",7070,"D",29,"English Language and Literature","Impact",13.6,NA,90,20,70,10,0,0,3.1,42.16,0
2014,10007857,"Bangor University",7070,"D",29,"English Language and Literature","Environment",13.6,NA,80,40,40,20,0,0,3.2,43.52,0
2014,10007857,"Bangor University",7070,"D",29,"English Language and Literature","Overall",13.6,NA,73,33,40,26,1,0,3.05,41.48,0
2014,10007857,"Bangor University",7070,"D",30,"History","Outputs",13,NA,69.6,10.9,58.7,30.4,0,0,2.805,36.465,0
2014,10007857,"Bangor University",7070,"D",30,"History","Impact",13,NA,100,20,80,0,0,0,3.2,41.6,0
2014,10007857,"Bangor University",7070,"D",30,"History","Environment",13,NA,90,0,90,10,0,0,2.9,37.7,0
2014,10007857,"Bangor University",7070,"D",30,"History","Overall",13,NA,79,11,68,21,0,0,2.9,37.7,0
2014,10007857,"Bangor University",7070,"D",35,"Music, Drama, Dance and Performing Arts","Outputs",13.65,NA,71.2,28.8,42.4,25,3.8,0,2.962,40.4313,0
2014,10007857,"Bangor University",7070,"D",35,"Music, Drama, Dance and Performing Arts","Impact",13.65,NA,100,40,60,0,0,0,3.4,46.41,0
2014,10007857,"Bangor University",7070,"D",35,"Music, Drama, Dance and Performing Arts","Environment",13.65,NA,100,20,80,0,0,0,3.2,43.68,0
2014,10007857,"Bangor University",7070,"D",35,"Music, Drama, Dance and Performing Arts","Overall",13.65,NA,81,30,51,17,2,0,3.09,42.1785,0
2014,10007814,"Cardiff University",7080,"A",1,"Clinical Medicine","Outputs",59.01,NA,86.7,33.3,53.4,11.3,0.4,1.6,3.164,186.70764,1
2014,10007814,"Cardiff University",7080,"A",1,"Clinical Medicine","Impact",59.01,NA,100,80,20,0,0,0,3.8,224.238,1
2014,10007814,"Cardiff University",7080,"A",1,"Clinical Medicine","Environment",59.01,NA,87.5,0,87.5,12.5,0,0,2.875,169.65375,1
2014,10007814,"Cardiff University",7080,"A",1,"Clinical Medicine","Overall",59.01,NA,89,38,51,10,0,1,3.25,191.7825,1
2014,10007814,"Cardiff University",7080,"A",2,"Public Health, Health Services and Primary Care","Outputs",24.29,NA,70.9,25.2,45.7,26.2,2.9,0,2.932,71.21828,1
2014,10007814,"Cardiff University",7080,"A",2,"Public Health, Health Services and Primary Care","Impact",24.29,NA,73.3,63.3,10,26.7,0,0,3.366,81.76014,1
2014,10007814,"Cardiff University",7080,"A",2,"Public Health, Health Services and Primary Care","Environment",24.29,NA,100,50,50,0,0,0,3.5,85.015,1
2014,10007814,"Cardiff University",7080,"A",2,"Public Health, Health Services and Primary Care","Overall",24.29,NA,76,37,39,22,2,0,3.11,75.5419,1
2014,10007814,"Cardiff University",7080,"A",3,"Allied Health Professions, Dentistry, Nursing and Pharmacy","Outputs",74.95,NA,90.3,23.1,67.2,9.7,0,0,3.134,234.8933,1
2014,10007814,"Cardiff University",7080,"A",3,"Allied Health Professions, Dentistry, Nursing and Pharmacy","Impact",74.95,NA,100,90,10,0,0,0,3.9,292.305,1
2014,10007814,"Cardiff University",7080,"A",3,"Allied Health Professions, Dentistry, Nursing and Pharmacy","Environment",74.95,NA,100,100,0,0,0,0,4,299.8,1
2014,10007814,"Cardiff University",7080,"A",3,"Allied Health Professions, Dentistry, Nursing and Pharmacy","Overall",74.95,NA,94,48,46,6,0,0,3.42,256.329,1
2014,10007814,"Cardiff University",7080,"A",4,"Psychology, Psychiatry and Neuroscience","Outputs",69.33,NA,91.5,41.5,50,8.1,0.4,0,3.326,230.59158,1
2014,10007814,"Cardiff University",7080,"A",4,"Psychology, Psychiatry and Neuroscience","Impact",69.33,NA,90,90,0,10,0,0,3.8,263.454,1
2014,10007814,"Cardiff University",7080,"A",4,"Psychology, Psychiatry and Neuroscience","Environment",69.33,NA,100,100,0,0,0,0,4,277.32,1
2014,10007814,"Cardiff University",7080,"A",4,"Psychology, Psychiatry and Neuroscience","Overall",69.33,NA,92,60,32,8,0,0,3.52,244.0416,1
2014,10007814,"Cardiff University",7080,"A",5,"Biological Sciences","Outputs",54.7,NA,76.1,31.1,45,20.3,2.2,1.4,3.022,165.3034,1
2014,10007814,"Cardiff University",7080,"A",5,"Biological Sciences","Impact",54.7,NA,100,60,40,0,0,0,3.6,196.92,1
2014,10007814,"Cardiff University",7080,"A",5,"Biological Sciences","Environment",54.7,NA,100,62.5,37.5,0,0,0,3.625,198.2875,1
2014,10007814,"Cardiff University",7080,"A",5,"Biological Sciences","Overall",54.7,NA,84,42,42,14,1,1,3.23,176.681,1
2014,10007814,"Cardiff University",7080,"B",7,"Earth Systems and Environmental Sciences","Outputs",14.99,NA,93.8,33.8,60,4.7,1.5,0,3.261,48.88239,1
2014,10007814,"Cardiff University",7080,"B",7,"Earth Systems and Environmental Sciences","Impact",14.99,NA,60,10,50,40,0,0,2.7,40.473,1
2014,10007814,"Cardiff University",7080,"B",7,"Earth Systems and Environmental Sciences","Environment",14.99,NA,75,0,75,25,0,0,2.75,41.2225,1
2014,10007814,"Cardiff University",7080,"B",7,"Earth Systems and Environmental Sciences","Overall",14.99,NA,84,24,60,15,1,0,3.07,46.0193,1
2014,10007814,"Cardiff University",7080,"B",8,"Chemistry","Outputs",23,NA,95.1,22.3,72.8,4.9,0,0,3.174,73.002,1
2014,10007814,"Cardiff University",7080,"B",8,"Chemistry","Impact",23,NA,100,50,50,0,0,0,3.5,80.5,1
2014,10007814,"Cardiff University",7080,"B",8,"Chemistry","Environment",23,NA,100,50,50,0,0,0,3.5,80.5,1
2014,10007814,"Cardiff University",7080,"B",8,"Chemistry","Overall",23,NA,97,32,65,3,0,0,3.29,75.67,1
2014,10007814,"Cardiff University",7080,"B",9,"Physics","Outputs",19.5,NA,98.6,21.6,77,1.4,0,0,3.202,62.439,1
2014,10007814,"Cardiff University",7080,"B",9,"Physics","Impact",19.5,NA,100,63.3,36.7,0,0,0,3.633,70.8435,1
2014,10007814,"Cardiff University",7080,"B",9,"Physics","Environment",19.5,NA,100,30,70,0,0,0,3.3,64.35,1
2014,10007814,"Cardiff University",7080,"B",9,"Physics","Overall",19.5,NA,99,31,68,1,0,0,3.3,64.35,1
2014,10007814,"Cardiff University",7080,"B",10,"Mathematical Sciences","Outputs",24.05,NA,85,20,65,15,0,0,3.05,73.3525,1
2014,10007814,"Cardiff University",7080,"B",10,"Mathematical Sciences","Impact",24.05,NA,100,26.7,73.3,0,0,0,3.267,78.57135,1
2014,10007814,"Cardiff University",7080,"B",10,"Mathematical Sciences","Environment",24.05,NA,100,0,100,0,0,0,3,72.15,1
2014,10007814,"Cardiff University",7080,"B",10,"Mathematical Sciences","Overall",24.05,NA,90,18,72,10,0,0,3.08,74.074,1
2014,10007814,"Cardiff University",7080,"B",11,"Computer Science and Informatics","Outputs",13.73,NA,80.4,21.4,59,19.6,0,0,3.018,41.43714,1
2014,10007814,"Cardiff University",7080,"B",11,"Computer Science and Informatics","Impact",13.73,NA,90,60,30,10,0,0,3.5,48.055,1
2014,10007814,"Cardiff University",7080,"B",11,"Computer Science and Informatics","Environment",13.73,NA,60,0,60,30,10,0,2.5,34.325,1
2014,10007814,"Cardiff University",7080,"B",11,"Computer Science and Informatics","Overall",13.73,NA,79,26,53,20,1,0,3.04,41.7392,1
2014,10007814,"Cardiff University",7080,"B",14,"Civil and Construction Engineering","Outputs",14.3,NA,94.7,24.6,70.1,5.3,0,0,3.193,45.6599,1
2014,10007814,"Cardiff University",7080,"B",14,"Civil and Construction Engineering","Impact",14.3,NA,100,100,0,0,0,0,4,57.2,1
2014,10007814,"Cardiff University",7080,"B",14,"Civil and Construction Engineering","Environment",14.3,NA,100,75,25,0,0,0,3.75,53.625,1
2014,10007814,"Cardiff University",7080,"B",14,"Civil and Construction Engineering","Overall",14.3,NA,97,47,50,3,0,0,3.44,49.192,1
2014,10007814,"Cardiff University",7080,"B",15,"General Engineering","Outputs",33.8,NA,95.5,18.8,76.7,3.6,0,0.9,3.125,105.625,1
2014,10007814,"Cardiff University",7080,"B",15,"General Engineering","Impact",33.8,NA,100,80,20,0,0,0,3.8,128.44,1
2014,10007814,"Cardiff University",7080,"B",15,"General Engineering","Environment",33.8,NA,100,55,45,0,0,0,3.55,119.99,1
2014,10007814,"Cardiff University",7080,"B",15,"General Engineering","Overall",33.8,NA,97,36,61,2,0,1,3.31,111.878,1
2014,10007814,"Cardiff University",7080,"C",16,"Architecture, Built Environment and Planning","Outputs",27.4,NA,77.5,31.4,46.1,20.5,2,0,3.069,84.0906,1
2014,10007814,"Cardiff University",7080,"C",16,"Architecture, Built Environment and Planning","Impact",27.4,NA,100,20,80,0,0,0,3.2,87.68,1
2014,10007814,"Cardiff University",7080,"C",16,"Architecture, Built Environment and Planning","Environment",27.4,NA,100,62.5,37.5,0,0,0,3.625,99.325,1
2014,10007814,"Cardiff University",7080,"C",16,"Architecture, Built Environment and Planning","Overall",27.4,NA,85,34,51,14,1,0,3.18,87.132,1
2014,10007814,"Cardiff University",7080,"C",16,"Architecture, Built Environment and Planning","Outputs",14.8,NA,62,30,32,24,14,0,2.78,41.144,1
2014,10007814,"Cardiff University",7080,"C",16,"Architecture, Built Environment and Planning","Impact",14.8,NA,100,90,10,0,0,0,3.9,57.72,1
2014,10007814,"Cardiff University",7080,"C",16,"Architecture, Built Environment and Planning","Environment",14.8,NA,100,50,50,0,0,0,3.5,51.8,1
2014,10007814,"Cardiff University",7080,"C",16,"Architecture, Built Environment and Planning","Overall",14.8,NA,75,45,30,16,9,0,3.11,46.028,1
2014,10007814,"Cardiff University",7080,"C",17,"Geography, Environmental Studies and Archaeology","Outputs",13.13,NA,70.8,31.3,39.5,25,4.2,0,2.979,39.11427,1
2014,10007814,"Cardiff University",7080,"C",17,"Geography, Environmental Studies and Archaeology","Impact",13.13,NA,90,40,50,10,0,0,3.3,43.329,1
2014,10007814,"Cardiff University",7080,"C",17,"Geography, Environmental Studies and Archaeology","Environment",13.13,NA,50,0,50,50,0,0,2.5,32.825,1
2014,10007814,"Cardiff University",7080,"C",17,"Geography, Environmental Studies and Archaeology","Overall",13.13,NA,72,28,44,25,3,0,2.97,38.9961,1
2014,10007814,"Cardiff University",7080,"C",19,"Business and Management Studies","Outputs",72.6,NA,77.9,27.2,50.7,20.3,1.8,0,3.033,220.1958,1
2014,10007814,"Cardiff University",7080,"C",19,"Business and Management Studies","Impact",72.6,NA,100,50,50,0,0,0,3.5,254.1,1
2014,10007814,"Cardiff University",7080,"C",19,"Business and Management Studies","Environment",72.6,NA,100,100,0,0,0,0,4,290.4,1
2014,10007814,"Cardiff University",7080,"C",19,"Business and Management Studies","Overall",72.6,NA,86,43,43,13,1,0,3.28,238.128,1
2014,10007814,"Cardiff University",7080,"C",20,"Law","Outputs",22,NA,77.6,22.4,55.2,22.4,0,0,3,66,1
2014,10007814,"Cardiff University",7080,"C",20,"Law","Impact",22,NA,100,80,20,0,0,0,3.8,83.6,1
2014,10007814,"Cardiff University",7080,"C",20,"Law","Environment",22,NA,87.5,37.5,50,12.5,0,0,3.25,71.5,1
2014,10007814,"Cardiff University",7080,"C",20,"Law","Overall",22,NA,84,36,48,16,0,0,3.2,70.4,1
2014,10007814,"Cardiff University",7080,"C",21,"Politics and International Studies","Outputs",13.03,NA,70,22,48,22,8,0,2.84,37.0052,1
2014,10007814,"Cardiff University",7080,"C",21,"Politics and International Studies","Impact",13.03,NA,100,30,70,0,0,0,3.3,42.999,1
2014,10007814,"Cardiff University",7080,"C",21,"Politics and International Studies","Environment",13.03,NA,100,37.5,62.5,0,0,0,3.375,43.97625,1
2014,10007814,"Cardiff University",7080,"C",21,"Politics and International Studies","Overall",13.03,NA,81,26,55,14,5,0,3.02,39.3506,1
